text,vulgar,hate,religious,threat,troll,Insult
অসাধারণ নাটক নিশো ভাইকে জানাই হাজারো সালাম তিশার অভিনয় ছিলো অনেক সুন্দর আর পরিচালকের কথা না বলেয় নয় সব মিলিয়ে জোস একটা নাটক উপহার দিলো আমাদের,0,0,0,0,0,0
জেরিন এর বাবার মত কিছু সুবিধাবাধী বাবার জন্য ভালবাসা নিরবে কাধেঁঅসাধারণ মিজানুর রহমান আরিয়ান ভাইয়ের উৎসর্গ বড় ছেলে ব‍্যাচএবং ব‍্যাচ লাষ্ট পেজসবগুলো নাটক অসাধারণ হয়েছে,0,0,0,0,0,0
শুধু মাত্র এই পোস্টে কমেন্ট করার জন্য বাড়ির এক মাত্র ডিম পাড়া ঘোড়া বিক্রি করে এম বি কিনে বসে ছিলাম,0,0,0,0,1,0
মনের ভালবাসা আজীবন রয়ে যাবে,0,0,0,0,0,0
অসাধারণ কাহিনী আর অসাধারণ অভিনয় কেন যে আমাদের দেশের মেয়েরা এমন নাটক গুলা না দেখে ইন্ডিয়ার সিরিয়ালের পেছনে পড়ে থাকে,0,0,0,0,0,0
এই ছবিটি যারা শেয়ার করেছে তার বড়ই বোকাচোঁদা,1,0,0,0,0,1
একটা রিকোয়েস্ট আছেপরবর্তী ফটোতে ওই জায়গা থেকে চুল গুলো সরিয়ে দিবেন,0,0,0,0,0,0
সরকার বেসি বারা বারি করছে এখন এর পরিনতি খুব খারাপ হবে সামনে,0,1,0,0,0,0
অনেকদিন পর একটা বাস্তবিক ভাল নাটক দেখলাম,0,0,0,0,0,0
অনেক ভালো লাগলো আরিয়ান ভাইয়ের আগামী নাটকের অপেক্ষায় রইলাম,0,0,0,0,0,0
সেই ভারতীয় হাতির খবর কি বিবিসি বাংলা,0,1,0,0,0,0
কাজল আরফিন অমি মানে ভালো একটা কিছু,0,0,0,0,0,0
আমার দেখা অপূর্বর সেরা নাটক এটা,0,0,0,0,0,0
অপূর্বর নাটক আমি সব গুলা দেখিআমার কাছে অনেক ভালো লাগে,0,0,0,0,0,0
তানজিন তিশা আপু এই ঈদে আপনার সব চাইতে সেরা নাটকটা আমার দেখা মতে লালাই হবে আপনার লালাই নাটক এর অভিনয় এ আমার মন মুগ্ধ হয়ে গেছে আগে লালাই গল্পটা বইয়ে পরছিলাম আর সেটা আজ অভিনয়ে দেখলাম আসলে অনেক ভাল লাগল,0,0,0,0,0,0
নাটকের স্টোরি ট্যলিং খুব ভালো ছিলো ওভারঅল নাটকটা দারুন লেগেছে আশাকরি আরো এমন সুন্দর নাটক হবে,0,0,0,0,0,0
আধুনিক জীবনের এক কমন আলেখ‍্য,0,0,0,0,0,0
"সবাই যদি পেটের দায়ে করে, সাধারণ মেয়েদের স্বামী লাগে কেন?পারলে উত্তর দিয়ে জান! ",0,1,0,0,0,0
গত ৫ জানুয়ারি বিএনপির মানুষ পোড়ানো দিবস আর এবার আওয়ামীলীগের জানোয়ার ধরা শুরু দিবস,0,1,0,0,0,0
সাফারি পরা পেট মোটা লোকটার চোখ আমার উত্তর শুনার জন্য চকচক করছে,0,0,0,0,0,0
তোকে জুতা পরানো হোক,0,0,0,1,0,1
ঐ খানকির পোলারা বার্মাকে কিছু কইতে পারচ না?,1,0,0,0,0,1
"ওরে হুজুরের মাথা তুইলা দিমু, শয়তান ছেমড়ি!",0,0,0,1,0,0
"যে আগে নামবে, সে তাড়াহুড়া করে লিফটের ঢুকে একদম পিছনে যেয়ে খুশি খুশি দাঁড়িয়ে থাকছে",0,0,0,0,0,0
ছোট বেলায় অনেক কষ্ট করে মাতৃভাষার সব ধরনের গালি শিখেছিলাম । কিন্তু চর্চার অভাবে অধিকাংশ গালিই ভুলে যেতে বসেছি কিন্তু মাঝে মাঝে এমন পোষ্ট দেখলে মন চায় গালিগুলো পুনরায় চর্চা করি,0,0,0,0,1,0
তোরা চীনের ফেলে দেওয়া অস্ত্র নিয়ে বাহাদুরী দেখাতে থাক। ভিখারির জাতের রুচি তোদের রুচি তো অমনই হবে। গরু চুরি করে আর কতই বা ইনকাম তোদের ? মা বোন সবাইকে নিয়েই তো তোদের চুরি। আর মাঝে মাঝেই মরে ভারতের কাটাতারে লটকে থাকিস।,0,1,0,0,0,0
তিশা এত সামাজিক ড্রেস পরা ধরল কবে থেকেভাল লাগল অনেক,0,0,0,0,0,0
এমন পোস্ট দেওয়ার জন্য আপনাকে ধন্যবাদ। লিস্টে অনেক লুকানো কিট ছিল ওদের কমেন্ট পড়ে রিমুভ মারতে সুবিধা হইছে।,0,0,0,0,0,0
